year,month,market,cust_id,cust_segment,comp_mscore,ic_net_score,gdi_net_score,cc_count_as_zside,cc_count_as_aside,net_ibx_presence,net_metro_presence
2006,9,APAC,5589,Cloud & IT Services,13.75,2.5,25,0,4,1,1
2006,9,APAC,2536,Cloud & IT Services,13.73,2.47,25,0,2,1,1
2006,9,APAC,6253,Enterprise,13.72,2.45,25,0,21,1,1
2006,9,APAC,5121,Network,13.72,2.44,25,1,2,1,1
2006,9,APAC,7893,Cloud & IT Services,13.71,2.42,25,0,4,1,1
2006,9,APAC,189,Cloud & IT Services,13.7,2.4,25,1,21,1,1
2006,9,APAC,6234,Network,13.7,2.41,25,0,1,1,1
2006,9,APAC,5593,Network,13.7,2.39,25,2,0,1,1
2006,9,APAC,8143,Cloud & IT Services,13.68,2.36,25,0,1,1,1
2006,9,APAC,8691,Cloud & IT Services,13.68,2.36,25,0,1,1,1
2006,9,APAC,4068,Cloud & IT Services,13.68,2.35,25,0,30,1,1
2006,9,APAC,4,Enterprise,13.68,2.36,25,0,1,1,1
2006,9,APAC,4606,Enterprise,13.66,2.32,25,0,5,1,1
2006,9,APAC,45,Content & Digital Media,13.66,2.33,25,1,0,1,1
2006,9,APAC,8696,Network,13.64,2.29,25,1,0,1,1
2006,9,APAC,5182,Network,13.64,2.29,25,1,0,1,1
2006,9,APAC,8425,Network,13.63,2.27,25,0,1,1,1
2006,9,APAC,2680,Network,13.62,2.25,25,0,5,1,1
2006,9,APAC,4792,Enterprise,13.62,2.24,25,0,1,1,1
2006,9,APAC,20,Cloud & IT Services,13.61,2.22,25,0,32,1,1
2006,9,APAC,5604,Network,13.6,2.19,25,0,4,1,1
2006,9,APAC,7650,Enterprise,13.6,2.19,25,0,1,1,1
2006,9,APAC,10,Cloud & IT Services,13.6,2.19,25,0,9,1,1
2006,9,APAC,7170,Cloud & IT Services,13.6,2.19,25,0,1,1,1
2006,9,APAC,5193,Enterprise,13.6,2.19,25,0,7,1,1
2006,9,APAC,7909,Cloud & IT Services,13.6,2.19,25,0,1,1,1
2006,9,APAC,58,Content & Digital Media,13.6,2.19,25,0,1,1,1
2006,9,APAC,3739,Network,13.6,2.19,25,0,7,1,1
2006,9,APAC,1560,Financial Services,13.6,2.19,25,0,2,1,1
2006,9,APAC,6705,Financial Services,13.6,2.2,25,0,3,1,1
2006,9,APAC,8166,Cloud & IT Services,13.59,2.18,25,0,1,1,1
2006,9,APAC,6938,Network,13.59,2.18,25,0,2,1,1
2006,9,APAC,5606,Network,13.59,2.18,25,0,2,1,1
2006,9,APAC,978,Financial Services,13.59,2.18,25,0,1,1,1
2006,9,APAC,7177,Financial Services,13.59,2.18,25,0,1,1,1
2006,9,EMEA,8717,Financial Services,100,100,100,1,0,1,1
2006,9,EMEA,8718,Financial Services,84.82,69.64,100,0,1,1,1
2006,10,AMER,34,Network,98.78,100,97.56,580,188,11,6
2006,10,AMER,35,Network,68.5,36.99,100,434,54,13,6
2006,10,AMER,36,Network,66.19,34.81,97.56,228,79,11,6
2006,10,AMER,41,Network,57.27,16.99,97.56,125,45,11,6
2006,10,AMER,38,Network,56.4,17.68,95.12,100,105,9,6
2006,10,AMER,42,Network,51.03,10.61,91.45,46,60,6,6
2006,10,AMER,37,Network,49.36,4.82,93.89,23,47,8,6
2006,10,AMER,39,Network,48.81,4.95,92.67,45,16,7,6
2006,10,AMER,1,Network,47.27,1.88,92.67,11,28,7,6
2006,10,AMER,40,Cloud & IT Services,42.1,5.55,78.65,31,66,7,5
2006,10,AMER,46,Network,40.04,3.88,76.21,18,23,5,5
2006,10,AMER,58,Content & Digital Media,40,2.57,77.43,5,39,6,5
2006,10,AMER,52,Network,39.75,2.06,77.43,9,23,6,5
2006,10,AMER,2509,Cloud & IT Services,38.39,0.58,76.21,0,17,5,5
2006,10,AMER,49,Cloud & IT Services,34.17,4.93,63.41,1,124,6,4
2006,10,AMER,47,Network,32.57,2.96,62.19,15,31,5,4
2006,10,AMER,66,Network,32.55,2.91,62.19,10,11,5,4
2006,10,AMER,51,Network,32.45,3.93,60.97,15,31,4,4
2006,10,AMER,43,Network,32.07,1.95,62.19,4,46,5,4
2006,10,AMER,65,Content & Digital Media,31.77,1.36,62.19,1,13,5,4
2006,10,AMER,70,Network,31.21,1.46,60.97,4,11,4,4
2006,10,AMER,790,Network,31.04,1.1,60.97,2,6,4,4
2006,10,AMER,794,Network,30.95,0.94,60.97,3,1,4,4
2006,10,AMER,64,Network,30.84,0.7,60.97,1,9,4,4
2006,10,AMER,289,Network,30.84,0.71,60.97,0,11,4,4
2006,10,AMER,75,Network,26.31,6.9,45.73,20,32,3,3
2006,10,AMER,4344,Network,24.83,3.94,45.73,6,8,3,3
2006,10,AMER,45,Content & Digital Media,24.19,2.65,45.73,10,33,3,3
2006,10,AMER,48,Cloud & IT Services,23.39,1.05,45.73,3,13,3,3
2006,10,AMER,57,Network,23.24,0.76,45.73,0,19,3,3
2006,10,AMER,2496,Cloud & IT Services,23.13,0.54,45.73,0,9,3,3
2006,10,AMER,1015,Content & Digital Media,23.12,0.52,45.73,0,4,3,3
2006,10,AMER,69,Network,16.46,2.43,30.48,7,9,2,2
2006,10,AMER,1401,Cloud & IT Services,16.45,2.42,30.48,10,17,2,2
2006,10,AMER,71,Network,16.35,0.99,31.71,1,5,3,2
2006,10,AMER,56,Network,16.3,2.11,30.48,8,19,2,2
2006,10,AMER,7519,Cloud & IT Services,16.2,0.69,31.71,4,4,3,2
2006,10,AMER,68,Cloud & IT Services,16.18,1.88,30.48,4,15,2,2
2006,10,AMER,1210,Network,16.14,0.56,31.71,0,8,3,2
2006,10,AMER,351,Cloud & IT Services,15.63,0.79,30.48,0,28,2,2
2006,10,AMER,1647,Cloud & IT Services,15.62,0.75,30.48,0,21,2,2
2006,10,AMER,5473,Cloud & IT Services,15.62,0.76,30.48,0,10,2,2
2006,10,AMER,327,Network,15.61,0.73,30.48,0,6,2,2
2006,10,AMER,675,Network,15.61,0.73,30.48,1,3,2,2
2006,10,AMER,585,Content & Digital Media,15.58,0.67,30.48,0,22,2,2
2006,10,AMER,8221,Content & Digital Media,15.58,0.68,30.48,0,2,2,2
2006,10,AMER,2220,Network,15.58,0.68,30.48,1,4,2,2
2006,10,AMER,1639,Enterprise,15.57,0.66,30.48,0,6,2,2
2006,10,AMER,2219,Cloud & IT Services,15.55,0.62,30.48,0,14,2,2
2006,10,AMER,4187,Content & Digital Media,15.53,0.58,30.48,0,3,2,2
2006,10,AMER,1016,Cloud & IT Services,15.52,0.55,30.48,0,3,2,2
2006,10,AMER,8229,Cloud & IT Services,15.51,0.54,30.48,0,3,2,2
2006,10,AMER,4177,Network,15.51,0.53,30.48,0,3,2,2
2006,10,AMER,4176,Content & Digital Media,15.51,0.53,30.48,0,2,2,2
2006,10,AMER,4934,Enterprise,15.51,0.53,30.48,0,5,2,2
2006,10,AMER,5944,Enterprise,15.51,0.54,30.48,0,3,2,2
2006,10,AMER,5863,Enterprise,15.5,0.51,30.48,0,7,2,2
2006,10,AMER,1214,Cloud & IT Services,15.49,0.5,30.48,0,3,2,2
2006,10,AMER,613,Network,15.49,0.5,30.48,0,2,2,2
2006,10,AMER,60,Financial Services,9.89,4.54,15.24,12,5,1,1
2006,10,AMER,262,Network,9.79,3.12,16.46,25,10,2,1
2006,10,AMER,61,Network,9.28,3.32,15.24,17,4,1,1
2006,10,AMER,4137,Content & Digital Media,9.2,0.71,17.68,0,10,3,1
2006,10,AMER,1168,Network,8.86,1.25,16.46,3,22,2,1
2006,10,AMER,63,Network,8.6,1.95,15.24,5,0,1,1
2006,10,AMER,3650,Cloud & IT Services,8.59,0.72,16.46,0,4,2,1
2006,10,AMER,5121,Network,8.54,1.83,15.24,2,7,1,1
2006,10,AMER,1489,Cloud & IT Services,8.39,1.54,15.24,6,6,1,1
2006,10,AMER,323,Network,8.19,1.13,15.24,3,0,1,1
2006,10,AMER,1841,Cloud & IT Services,8.11,0.98,15.24,1,15,1,1
2006,10,AMER,3006,Network,8.11,0.98,15.24,2,11,1,1
2006,10,AMER,54,Network,8.1,0.95,15.24,2,1,1,1
2006,10,AMER,55,Cloud & IT Services,8.05,0.86,15.24,4,3,1,1
2006,10,AMER,7006,Cloud & IT Services,8.05,0.87,15.24,0,3,1,1
2006,10,AMER,5521,Network,8.04,0.85,15.24,1,1,1,1
2006,10,AMER,3306,Enterprise,8.04,0.83,15.24,1,0,1,1
2006,10,AMER,3676,Financial Services,8.03,0.82,15.24,1,7,1,1
2006,10,AMER,5058,Cloud & IT Services,8.03,0.82,15.24,0,2,1,1
2006,10,AMER,731,Cloud & IT Services,8.02,0.79,15.24,2,0,1,1
2006,10,AMER,1176,Enterprise,8.02,0.79,15.24,2,3,1,1
2006,10,AMER,538,Network,8.01,0.78,15.24,1,9,1,1
2006,10,AMER,2907,Content & Digital Media,8.01,0.78,15.24,0,5,1,1
2006,10,AMER,78,Network,8,0.75,15.24,1,1,1,1
2006,10,AMER,1496,Network,8,0.75,15.24,2,1,1,1
2006,10,AMER,805,Network,8,0.76,15.24,1,2,1,1
2006,10,AMER,50,Network,7.99,0.73,15.24,1,1,1,1
2006,10,AMER,2901,Financial Services,7.99,0.73,15.24,13,22,1,1
2006,10,AMER,2641,Financial Services,7.99,0.73,15.24,0,83,1,1
2006,10,AMER,7086,Financial Services,7.98,0.72,15.24,0,4,1,1
2006,10,AMER,974,Financial Services,7.97,0.71,15.24,2,5,1,1
2006,10,AMER,732,Network,7.97,0.7,15.24,1,2,1,1
2006,10,AMER,181,Content & Digital Media,7.97,0.7,15.24,0,22,1,1
2006,10,AMER,53,Content & Digital Media,7.96,0.69,15.24,1,7,1,1
2006,10,AMER,74,Cloud & IT Services,7.96,0.69,15.24,2,3,1,1
2006,10,AMER,891,Content & Digital Media,7.96,0.67,15.24,0,1,1,1
2006,10,AMER,800,Network,7.94,0.64,15.24,0,5,1,1
2006,10,AMER,3018,Enterprise,7.94,0.64,15.24,0,3,1,1
2006,10,AMER,59,Content & Digital Media,7.94,0.63,15.24,0,7,1,1
2006,10,AMER,4359,Network,7.94,0.64,15.24,1,4,1,1
2006,10,AMER,8269,Enterprise,7.93,0.62,15.24,1,0,1,1
2006,10,AMER,8819,Financial Services,7.93,0.62,15.24,2,0,1,1
2006,10,AMER,456,Network,7.93,0.62,15.24,1,0,1,1
2006,10,AMER,978,Financial Services,7.93,0.62,15.24,0,4,1,1
2006,10,AMER,62,Cloud & IT Services,7.92,0.6,15.24,10,2,1,1
2006,10,AMER,331,Financial Services,7.92,0.61,15.24,0,3,1,1
2006,10,AMER,517,Content & Digital Media,7.92,0.61,15.24,0,2,1,1
2006,10,AMER,5478,Cloud & IT Services,7.92,0.61,15.24,0,2,1,1
2006,10,AMER,5695,Content & Digital Media,7.92,0.61,15.24,0,2,1,1
2006,10,AMER,2328,Content & Digital Media,7.92,0.6,15.24,0,2,1,1
2006,10,AMER,3625,Network,7.92,0.61,15.24,0,2,1,1
2006,10,AMER,7286,Network,7.92,0.6,15.24,1,0,1,1
2006,10,AMER,3497,Content & Digital Media,7.92,0.61,15.24,0,2,1,1
2006,10,AMER,3336,Financial Services,7.92,0.6,15.24,0,13,1,1
2006,10,AMER,912,Content & Digital Media,7.91,0.57,15.24,0,10,1,1
2006,10,AMER,8557,Enterprise,7.91,0.58,15.24,0,1,1,1
2006,10,AMER,8559,Content & Digital Media,7.91,0.57,15.24,1,0,1,1
2006,10,AMER,6138,Financial Services,7.91,0.57,15.24,0,12,1,1
2006,10,AMER,5091,Network,7.91,0.57,15.24,0,5,1,1
2006,10,AMER,7517,Network,7.91,0.57,15.24,0,1,1,1
2006,10,AMER,5087,Network,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,7777,Cloud & IT Services,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,72,Enterprise,7.9,0.55,15.24,3,21,1,1
2006,10,AMER,7531,Network,7.9,0.55,15.24,1,0,1,1
2006,10,AMER,803,Network,7.9,0.56,15.24,0,1,1,1
2006,10,AMER,8843,Content & Digital Media,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,1285,Cloud & IT Services,7.9,0.55,15.24,0,3,1,1
2006,10,AMER,7543,Enterprise,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,3621,Financial Services,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,4891,Financial Services,7.9,0.56,15.24,0,6,1,1
2006,10,AMER,4701,Cloud & IT Services,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,7536,Enterprise,7.9,0.55,15.24,0,1,1,1
2006,10,AMER,5332,Enterprise,7.9,0.56,15.24,3,1,1,1
2006,10,AMER,73,Network,7.9,0.56,15.24,1,0,1,1
2006,10,AMER,2629,Financial Services,7.9,0.55,15.24,4,15,1,1
2006,10,AMER,725,Network,7.89,0.54,15.24,0,6,1,1
2006,10,AMER,1873,Enterprise,7.89,0.54,15.24,0,2,1,1
2006,10,AMER,5935,Network,7.89,0.54,15.24,1,0,1,1
2006,10,AMER,4543,Content & Digital Media,7.89,0.54,15.24,0,6,1,1
2006,10,AMER,8308,Enterprise,7.89,0.54,15.24,1,1,1,1
2006,10,AMER,77,Network,7.88,0.51,15.24,0,4,1,1
2006,10,AMER,0,Network,7.88,0.53,15.24,0,4,1,1
2006,10,AMER,465,Cloud & IT Services,7.88,0.53,15.24,0,2,1,1
2006,10,AMER,669,Network,7.88,0.53,15.24,0,3,1,1
2006,10,AMER,2536,Cloud & IT Services,7.88,0.52,15.24,0,1,1,1
2006,10,AMER,8863,Network,7.88,0.51,15.24,0,1,1,1
2006,10,AMER,6851,Content & Digital Media,7.88,0.51,15.24,0,2,1,1
2006,10,AMER,4534,Network,7.88,0.51,15.24,0,1,1,1
2006,10,AMER,3353,Network,7.88,0.53,15.24,0,2,1,1
2006,10,AMER,4004,Content & Digital Media,7.88,0.52,15.24,0,2,1,1
2006,10,AMER,4729,Enterprise,7.88,0.52,15.24,0,5,1,1
2006,10,AMER,4932,Financial Services,7.88,0.51,15.24,0,1,1,1
2006,10,AMER,67,Cloud & IT Services,7.88,0.51,15.24,6,0,1,1
2006,10,AMER,5520,Financial Services,7.88,0.53,15.24,0,2,1,1
2006,10,AMER,8076,Financial Services,7.88,0.51,15.24,0,4,1,1
2006,10,AMER,7096,Financial Services,7.88,0.51,15.24,0,5,1,1
2006,10,AMER,76,Financial Services,7.88,0.51,15.24,3,1,1,1
2006,10,AMER,6636,Cloud & IT Services,7.88,0.51,15.24,0,4,1,1
2006,10,AMER,1034,Network,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,1112,Network,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,747,Financial Services,7.87,0.5,15.24,0,3,1,1
2006,10,AMER,1765,Financial Services,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,1321,Content & Digital Media,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,1215,Content & Digital Media,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,1768,Enterprise,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,8063,Enterprise,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,2377,Network,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,2378,Enterprise,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,2922,Financial Services,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,5957,Content & Digital Media,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,7564,Enterprise,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,3526,Network,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,3691,Enterprise,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,5331,Network,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,7574,Financial Services,7.87,0.5,15.24,0,3,1,1
2006,10,AMER,8079,Network,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,1887,Financial Services,7.87,0.5,15.24,0,2,1,1
2006,10,AMER,6705,Financial Services,7.87,0.5,15.24,0,1,1,1
2006,10,AMER,1323,Network,7.87,0.5,15.24,0,1,1,1
2006,10,APAC,0,Network,75,100,50,305,8,2,2
2006,10,APAC,47,Network,53.48,6.97,100,7,17,4,4
2006,10,APAC,38,Network,51.78,3.57,100,0,20,4,4
2006,10,APAC,34,Network,45.09,15.17,75,18,56,3,3
2006,10,APAC,56,Network,33.6,17.2,50,53,52,2,2
2006,10,APAC,52,Network,29.76,9.52,50,51,0,2,2
2006,10,APAC,42,Network,27.66,5.32,50,17,1,2,2
2006,10,APAC,1,Network,27.5,5.01,50,7,19,2,2
2006,10,APAC,40,Cloud & IT Services,26.2,2.4,50,0,3,2,2
2006,10,APAC,1029,Network,26.2,2.41,50,0,6,2,2
2006,10,APAC,4344,Network,26.14,2.29,50,0,6,2,2
2006,10,APAC,3573,Network,26.09,2.19,50,0,2,2,2
2006,10,APAC,759,Network,26.09,27.17,25,145,8,1,1
2006,10,APAC,549,Network,24.16,23.33,25,16,68,1,1
2006,10,APAC,3258,Network,17.41,9.82,25,9,3,1,1
2006,10,APAC,1916,Network,17.06,9.12,25,24,27,1,1
2006,10,APAC,1907,Network,16.82,8.65,25,21,18,1,1
2006,10,APAC,4568,Network,16.75,8.5,25,1,0,1,1
2006,10,APAC,35,Network,16.61,8.21,25,5,1,1,1
2006,10,APAC,838,Network,16.51,8.02,25,13,38,1,1
2006,10,APAC,852,Network,16.43,7.86,25,5,66,1,1
2006,10,APAC,2523,Network,15.45,5.89,25,6,0,1,1
2006,10,APAC,5991,Network,15.38,5.77,25,2,2,1,1
2006,10,APAC,4217,Network,15.29,5.58,25,10,22,1,1
2006,10,APAC,2406,Network,15.11,5.22,25,24,0,1,1
2006,10,APAC,8117,Cloud & IT Services,15.07,5.14,25,2,0,1,1
2006,10,APAC,4765,Network,15.05,5.11,25,9,12,1,1
2006,10,APAC,54,Network,14.7,4.41,25,9,8,1,1
2006,10,APAC,7611,Network,14.69,4.37,25,2,0,1,1
2006,10,APAC,2,Network,14.61,4.21,25,2,0,1,1
2006,10,APAC,2273,Network,14.57,4.14,25,6,21,1,1
2006,10,APAC,609,Network,14.46,3.93,25,3,3,1,1
2006,10,APAC,7859,Financial Services,14.32,3.65,25,1,0,1,1
2006,10,APAC,7860,Network,14.32,3.65,25,1,0,1,1
2006,10,APAC,39,Network,14.32,3.65,25,1,0,1,1
2006,10,APAC,2796,Network,14.32,3.65,25,1,0,1,1
2006,10,APAC,4251,Network,14.3,3.61,25,0,8,1,1
2006,10,APAC,4591,Network,14.29,3.57,25,6,3,1,1
2006,10,APAC,6445,Network,14.29,3.57,25,4,34,1,1
2006,10,APAC,613,Network,14.28,3.56,25,2,4,1,1
2006,10,APAC,768,Network,14.05,3.11,25,4,10,1,1
2006,10,APAC,1028,Network,14.02,3.03,25,0,3,1,1
2006,10,APAC,4962,Network,14,3.01,25,4,0,1,1
2006,10,APAC,4414,Network,13.99,2.98,25,1,1,1,1
2006,10,APAC,1031,Cloud & IT Services,13.96,2.93,25,0,5,1,1
2006,10,APAC,4613,Enterprise,13.96,2.91,25,1,1,1,1
2006,10,APAC,2666,Network,13.92,2.84,25,2,1,1,1
2006,10,APAC,4244,Network,13.92,2.84,25,2,3,1,1
2006,10,APAC,2960,Network,13.92,2.84,25,1,32,1,1
2006,10,APAC,1034,Network,13.91,2.82,25,3,3,1,1
2006,10,APAC,2395,Enterprise,13.88,2.76,25,2,0,1,1
2006,10,APAC,3245,Network,13.87,2.74,25,5,0,1,1
2006,10,APAC,8949,Network,13.86,2.72,25,1,0,1,1
2006,10,APAC,5593,Network,13.86,2.72,25,2,3,1,1
2006,10,APAC,8670,Content & Digital Media,13.83,2.66,25,1,0,1,1
2006,10,APAC,6221,Network,13.82,2.65,25,0,2,1,1
2006,10,APAC,2641,Financial Services,13.79,2.57,25,0,43,1,1
2006,10,APAC,75,Network,13.79,2.58,25,2,0,1,1
2006,10,APAC,7388,Network,13.78,2.56,25,3,0,1,1
2006,10,APAC,2809,Enterprise,13.75,2.51,25,0,1,1,1
2006,10,APAC,7882,Enterprise,13.75,2.51,25,0,1,1,1
2006,10,APAC,3405,Cloud & IT Services,13.75,2.51,25,0,1,1,1
2006,10,APAC,7884,Cloud & IT Services,13.75,2.51,25,0,1,1,1
2006,10,APAC,7885,Enterprise,13.75,2.51,25,0,2,1,1
2006,10,APAC,3096,Network,13.74,2.48,25,0,3,1,1
2006,10,APAC,5589,Cloud & IT Services,13.73,2.46,25,0,4,1,1
2006,10,APAC,2536,Cloud & IT Services,13.72,2.44,25,0,2,1,1
2006,10,APAC,6253,Enterprise,13.71,2.42,25,0,21,1,1
2006,10,APAC,6226,Cloud & IT Services,13.71,2.42,25,1,0,1,1
2006,10,APAC,7893,Cloud & IT Services,13.7,2.39,25,0,4,1,1
2006,10,APAC,189,Cloud & IT Services,13.69,2.37,25,1,21,1,1
2006,10,APAC,6234,Network,13.69,2.38,25,0,1,1,1
2006,10,APAC,5121,Network,13.68,2.36,25,1,2,1,1
2006,10,APAC,8143,Cloud & IT Services,13.67,2.34,25,0,1,1,1
2006,10,APAC,8691,Cloud & IT Services,13.67,2.34,25,0,1,1,1
2006,10,APAC,4,Enterprise,13.67,2.34,25,0,1,1,1
2006,10,APAC,4068,Cloud & IT Services,13.66,2.32,25,0,30,1,1
2006,10,APAC,4606,Enterprise,13.65,2.3,25,0,5,1,1
2006,10,APAC,45,Content & Digital Media,13.65,2.31,25,1,0,1,1
2006,10,APAC,8696,Network,13.63,2.27,25,1,0,1,1
2006,10,APAC,5182,Network,13.63,2.26,25,1,0,1,1
2006,10,APAC,8425,Network,13.62,2.24,25,0,1,1,1
2006,10,APAC,2680,Network,13.61,2.22,25,0,5,1,1
2006,10,APAC,4792,Enterprise,13.61,2.22,25,0,1,1,1
2006,10,APAC,20,Cloud & IT Services,13.6,2.2,25,0,32,1,1
2006,10,APAC,5604,Network,13.59,2.18,25,0,5,1,1
2006,10,APAC,7650,Enterprise,13.59,2.17,25,0,1,1,1
2006,10,APAC,10,Cloud & IT Services,13.59,2.17,25,0,9,1,1
2006,10,APAC,7170,Cloud & IT Services,13.59,2.17,25,0,1,1,1
2006,10,APAC,5193,Enterprise,13.59,2.17,25,0,7,1,1
2006,10,APAC,7909,Cloud & IT Services,13.59,2.17,25,0,1,1,1
2006,10,APAC,58,Content & Digital Media,13.59,2.17,25,0,1,1,1
2006,10,APAC,3739,Network,13.59,2.17,25,0,7,1,1
2006,10,APAC,1560,Financial Services,13.59,2.18,25,0,2,1,1
2006,10,APAC,6705,Financial Services,13.59,2.18,25,0,3,1,1
2006,10,APAC,8166,Cloud & IT Services,13.58,2.16,25,0,1,1,1
2006,10,APAC,6938,Network,13.58,2.16,25,0,2,1,1
2006,10,APAC,5606,Network,13.58,2.16,25,0,2,1,1
2006,10,APAC,978,Financial Services,13.58,2.16,25,0,1,1,1
2006,10,APAC,7177,Financial Services,13.58,2.16,25,0,1,1,1
2006,10,EMEA,8717,Financial Services,100,100,100,2,0,1,1
2006,10,EMEA,8718,Financial Services,84.82,69.64,100,0,2,1,1
2006,11,AMER,34,Network,98.78,100,97.57,586,190,11,6
2006,11,AMER,35,Network,68.8,37.59,100,439,57,13,6
2006,11,AMER,36,Network,66.94,35.09,98.79,233,82,12,6
2006,11,AMER,41,Network,57.45,17.33,97.57,129,46,11,6
2006,11,AMER,38,Network,56.98,18.83,95.14,105,106,9,6
2006,11,AMER,42,Network,51.24,10.98,91.5,47,60,6,6
2006,11,AMER,37,Network,50.05,4.96,95.14,25,48,9,6
2006,11,AMER,39,Network,48.8,4.89,92.71,47,16,7,6
2006,11,AMER,1,Network,47.29,1.87,92.71,11,28,7,6
2006,11,AMER,40,Cloud & IT Services,42.09,5.49,78.68,31,66,7,5
2006,11,AMER,58,Content & Digital Media,40.17,2.88,77.46,7,40,6,5
2006,11,AMER,46,Network,40.13,4.02,76.25,22,24,5,5
2006,11,AMER,52,Network,39.76,2.07,77.46,10,24,6,5
2006,11,AMER,2509,Cloud & IT Services,38.41,0.58,76.25,0,17,5,5
2006,11,AMER,49,Cloud & IT Services,34.16,4.9,63.43,1,124,6,4
2006,11,AMER,66,Network,32.79,3.36,62.21,13,14,5,4
2006,11,AMER,47,Network,32.73,3.24,62.21,18,35,5,4
2006,11,AMER,51,Network,32.44,3.88,61,15,31,4,4
2006,11,AMER,43,Network,32.05,1.9,62.21,4,46,5,4
2006,11,AMER,65,Content & Digital Media,31.78,1.34,62.21,1,14,5,4
2006,11,AMER,70,Network,31.23,1.45,61,4,11,4,4
2006,11,AMER,790,Network,31,1.01,61,2,6,4,4
2006,11,AMER,794,Network,30.91,0.82,61,3,1,4,4
2006,11,AMER,64,Network,30.86,0.71,61,1,9,4,4
2006,11,AMER,289,Network,30.85,0.7,61,0,11,4,4
2006,11,AMER,75,Network,26.27,6.8,45.75,21,32,3,3
2006,11,AMER,4344,Network,24.79,3.83,45.75,6,9,3,3
2006,11,AMER,45,Content & Digital Media,24.2,2.65,45.75,10,33,3,3
2006,11,AMER,48,Cloud & IT Services,23.4,1.05,45.75,3,14,3,3
2006,11,AMER,57,Network,23.25,0.75,45.75,0,19,3,3
2006,11,AMER,1015,Content & Digital Media,23.16,0.58,45.75,0,6,3,3
2006,11,AMER,2496,Cloud & IT Services,23.14,0.54,45.75,0,9,3,3
2006,11,AMER,1401,Cloud & IT Services,16.59,2.68,30.5,12,18,2,2
2006,11,AMER,69,Network,16.59,2.67,30.5,7,9,2,2
2006,11,AMER,71,Network,16.34,0.98,31.71,1,5,3,2
2006,11,AMER,56,Network,16.27,2.04,30.5,8,19,2,2
2006,11,AMER,7519,Cloud & IT Services,16.2,0.68,31.71,4,4,3,2
2006,11,AMER,68,Cloud & IT Services,16.18,1.87,30.5,4,15,2,2
2006,11,AMER,1210,Network,16.14,0.56,31.71,0,8,3,2
2006,11,AMER,675,Network,15.74,0.99,30.5,1,5,2,2
2006,11,AMER,351,Cloud & IT Services,15.64,0.78,30.5,0,28,2,2
2006,11,AMER,1647,Cloud & IT Services,15.62,0.75,30.5,0,21,2,2
2006,11,AMER,327,Network,15.61,0.71,30.5,0,6,2,2
2006,11,AMER,5473,Cloud & IT Services,15.61,0.72,30.5,0,10,2,2
2006,11,AMER,8221,Content & Digital Media,15.59,0.68,30.5,0,2,2,2
2006,11,AMER,2220,Network,15.59,0.67,30.5,1,4,2,2
2006,11,AMER,1639,Enterprise,15.58,0.66,30.5,0,7,2,2
2006,11,AMER,585,Content & Digital Media,15.57,0.65,30.5,0,22,2,2
2006,11,AMER,2219,Cloud & IT Services,15.55,0.61,30.5,0,14,2,2
2006,11,AMER,4187,Content & Digital Media,15.54,0.57,30.5,0,3,2,2
2006,11,AMER,1016,Cloud & IT Services,15.53,0.55,30.5,0,4,2,2
2006,11,AMER,8229,Cloud & IT Services,15.52,0.53,30.5,0,3,2,2
2006,11,AMER,4177,Network,15.52,0.54,30.5,0,4,2,2
2006,11,AMER,4176,Content & Digital Media,15.52,0.53,30.5,0,2,2,2
2006,11,AMER,4934,Enterprise,15.52,0.53,30.5,0,5,2,2
2006,11,AMER,5944,Enterprise,15.52,0.54,30.5,0,3,2,2
2006,11,AMER,5863,Enterprise,15.51,0.51,30.5,0,7,2,2
2006,11,AMER,1214,Cloud & IT Services,15.5,0.5,30.5,0,3,2,2
2006,11,AMER,613,Network,15.5,0.5,30.5,0,2,2,2
2006,11,AMER,262,Network,10.08,3.7,16.46,27,10,2,1
2006,11,AMER,60,Financial Services,9.88,4.51,15.25,12,5,1,1
2006,11,AMER,61,Network,9.25,3.26,15.25,17,4,1,1
2006,11,AMER,4137,Content & Digital Media,9.19,0.7,17.68,0,10,3,1
2006,11,AMER,1168,Network,8.96,1.45,16.46,3,23,2,1
